#EXPORTTYPE:DATA ALL
#FILE:CF-A_1000-ash.ngb-ds3
#FORMAT:NETZSCH5
#FTYPE:ASCII
#IDENTITY:CF-A_1000-ash
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:TG
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:
#DATE/TIME:08.10.2024 15:04
#CORR. FILE:blanc_1000_air.ngb-bs3
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:---
#LABORATORY:IJL
#OPERATOR:TS
#REMARK:
#SAMPLE:CF-A_1000-ash
#SAMPLE MASS /mg:4.28
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:
#TYPE OF CRUCIBLE:DTA/TG crucible Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:020
#EXO:-1
#RANGE:37›C/15,0(K/min)/1000›C/00:00/1000›C/
#SEGMENT:S1-2/2
#SEG. 1:37›C/15,0(K/min)/1000›C
#SEG. 2:1000›C/00:30/1000›C

##Temp./›C;Time/min;Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Segment
 410.31100;24.90000;102.52336;50.00000;40.00000;1
 410.45499;24.91000;102.52336;50.00000;40.00000;1
 410.59601;24.92000;102.52336;50.00000;40.00000;1
 410.74899;24.93000;102.52336;50.00000;40.00000;1
 410.89999;24.94000;102.52336;50.00000;40.00000;1
 411.04800;24.95000;102.52336;50.00000;40.00000;1
 411.19400;24.96000;102.52336;50.00000;40.00000;1
 411.35199;24.97000;102.52336;50.00000;40.00000;1
 411.50201;24.98000;102.52336;50.00000;40.00000;1
 411.66000;24.99000;102.52336;50.00000;40.00000;1
 411.80200;25.00000;102.52336;50.00000;40.00000;1
 411.95499;25.01000;102.52336;50.00000;40.00000;1
 412.09399;25.02000;102.52336;50.00000;40.00000;1
 412.23999;25.03000;102.52336;50.00000;40.00000;1
 412.39700;25.04000;102.52336;50.00000;40.00000;1
 412.54300;25.05000;102.52336;50.00000;40.00000;1
 412.69199;25.06000;102.52336;50.00000;40.00000;1
 412.84000;25.07000;102.52336;50.00000;40.00000;1
 413.00201;25.08000;102.50000;50.00000;40.00000;1
 413.14200;25.09000;102.50000;50.00000;40.00000;1
 413.29300;25.10000;102.50000;50.00000;40.00000;1
 413.43301;25.11000;102.50000;50.00000;40.00000;1
 413.58600;25.12000;102.50000;50.00000;40.00000;1
 413.73901;25.13000;102.50000;50.00000;40.00000;1
 413.88699;25.14000;102.50000;50.00000;40.00000;1
 414.03500;25.15000;102.50000;50.00000;40.00000;1
 414.17499;25.16000;102.50000;50.00000;40.00000;1
 414.32501;25.17000;102.50000;50.00000;40.00000;1
 414.47400;25.18000;102.50000;50.00000;40.00000;1
 414.62201;25.19000;102.50000;50.00000;40.00000;1
 414.77701;25.20000;102.50000;50.00000;40.00000;1
 414.91699;25.21000;102.47664;50.00000;40.00000;1
 415.07901;25.22000;102.47664;50.00000;40.00000;1
 415.22198;25.23000;102.47664;50.00000;40.00000;1
 415.37000;25.24000;102.47664;50.00000;40.00000;1
 415.52399;25.25000;102.47664;50.00000;40.00000;1
 415.67200;25.26000;102.47664;50.00000;40.00000;1
 415.81500;25.27000;102.47664;50.00000;40.00000;1
 415.97601;25.28000;102.47664;50.00000;40.00000;1
 416.12399;25.29000;102.47664;50.00000;40.00000;1
 416.26901;25.30000;102.47664;50.00000;40.00000;1
 416.41699;25.31000;102.47664;50.00000;40.00000;1
 416.56799;25.32000;102.47664;50.00000;40.00000;1
 416.72000;25.33000;102.47664;50.00000;40.00000;1
 416.85999;25.34000;102.45327;50.00000;40.00000;1
 417.00900;25.35000;102.45327;50.00000;40.00000;1
 417.15500;25.36000;102.45327;50.00000;40.00000;1
 417.31699;25.37000;102.45327;50.00000;40.00000;1
 417.46399;25.38000;102.45327;50.00000;40.00000;1
 417.61200;25.39000;102.45327;50.00000;40.00000;1
 417.76199;25.40000;102.45327;50.00000;40.00000;1
 417.91599;25.41000;102.45327;50.00000;40.00000;1
 418.06400;25.42000;102.45327;50.00000;40.00000;1
 418.21201;25.43000;102.45327;50.00000;40.00000;1
 418.36099;25.44000;102.45327;50.00000;40.00000;1
 418.50900;25.45000;102.42991;50.00000;40.00000;1
 418.65799;25.46000;102.42991;50.00000;40.00000;1
 418.80399;25.47000;102.42991;50.00000;40.00000;1
 418.95499;25.48000;102.42991;50.00000;40.00000;1
 419.09698;25.49000;102.42991;50.00000;40.00000;1
 419.25299;25.50000;102.42991;50.00000;40.00000;1
 419.39899;25.51000;102.38318;50.00000;40.00000;1
 419.54800;25.52000;102.38318;50.00000;40.00000;1
 419.69800;25.53000;102.38318;50.00000;40.00000;1
 419.85101;25.54000;102.38318;50.00000;40.00000;1
 419.99399;25.55000;102.38318;50.00000;40.00000;1
 420.14700;25.56000;102.38318;50.00000;40.00000;1
 420.29401;25.57000;102.38318;50.00000;40.00000;1
 420.43399;25.58000;102.38318;50.00000;40.00000;1
 420.59698;25.59000;102.38318;50.00000;40.00000;1
 420.74500;25.60000;102.38318;50.00000;40.00000;1
 420.89099;25.61000;102.38318;50.00000;40.00000;1
 421.04001;25.62000;102.38318;50.00000;40.00000;1
 421.18900;25.63000;102.38318;50.00000;40.00000;1
 421.33600;25.64000;102.38318;50.00000;40.00000;1
 421.48199;25.65000;102.38318;50.00000;40.00000;1
 421.63800;25.66000;102.38318;50.00000;40.00000;1
 421.79300;25.67000;102.38318;50.00000;40.00000;1
 421.93500;25.68000;102.38318;50.00000;40.00000;1
 422.08801;25.69000;102.38318;50.00000;40.00000;1
 422.23599;25.70000;102.38318;50.00000;40.00000;1
 422.37701;25.71000;102.38318;50.00000;40.00000;1
 422.53000;25.72000;102.38318;50.00000;40.00000;1
 422.67899;25.73000;102.38318;50.00000;40.00000;1
 422.83301;25.74000;102.38318;50.00000;40.00000;1
 422.97800;25.75000;102.38318;50.00000;40.00000;1
 423.13199;25.76000;102.38318;50.00000;40.00000;1
 423.27600;25.77000;102.38318;50.00000;40.00000;1
 423.43600;25.78000;102.38318;50.00000;40.00000;1
 423.57800;25.79000;102.38318;50.00000;40.00000;1
 423.73401;25.80000;102.38318;50.00000;40.00000;1
 423.87500;25.81000;102.38318;50.00000;40.00000;1
 424.02100;25.82000;102.38318;50.00000;40.00000;1
 424.17401;25.83000;102.38318;50.00000;40.00000;1
 424.33099;25.84000;102.38318;50.00000;40.00000;1
 424.47501;25.85000;102.38318;50.00000;40.00000;1
 424.62701;25.86000;102.38318;50.00000;40.00000;1
 424.76599;25.87000;102.38318;50.00000;40.00000;1
 424.92700;25.88000;102.38318;50.00000;40.00000;1
 425.07199;25.89000;102.38318;50.00000;40.00000;1
 425.22900;25.90000;102.38318;50.00000;40.00000;1
 425.37299;25.91000;102.38318;50.00000;40.00000;1
 425.51599;25.92000;102.38318;50.00000;40.00000;1
 425.65500;25.93000;102.38318;50.00000;40.00000;1
 425.82101;25.94000;102.38318;50.00000;40.00000;1
 425.97900;25.95000;102.38318;50.00000;40.00000;1
 426.12201;25.96000;102.38318;50.00000;40.00000;1
 426.27100;25.97000;102.38318;50.00000;40.00000;1
 426.41501;25.98000;102.38318;50.00000;40.00000;1
 426.56900;25.99000;102.38318;50.00000;40.00000;1
 426.70599;26.00000;102.38318;50.00000;40.00000;1
 426.85699;26.01000;102.38318;50.00000;40.00000;1
 427.01801;26.02000;102.38318;50.00000;40.00000;1
 427.16000;26.03000;102.38318;50.00000;40.00000;1
 427.31201;26.04000;102.38318;50.00000;40.00000;1
 427.46399;26.05000;102.42991;50.00000;40.00000;1
 427.59900;26.06000;102.42991;50.00000;40.00000;1
 427.75201;26.07000;102.42991;50.00000;40.00000;1
 427.90100;26.08000;102.42991;50.00000;40.00000;1
 428.04800;26.09000;102.42991;50.00000;40.00000;1
 428.19901;26.10000;102.42991;50.00000;40.00000;1
 428.34900;26.11000;102.42991;50.00000;40.00000;1
 428.49399;26.12000;102.42991;50.00000;40.00000;1
 428.63699;26.13000;102.42991;50.00000;40.00000;1
 428.78900;26.14000;102.38318;50.00000;40.00000;1
 428.95300;26.15000;102.38318;50.00000;40.00000;1
 429.09900;26.16000;102.38318;50.00000;40.00000;1
 429.24701;26.17000;102.38318;50.00000;40.00000;1
 429.39401;26.18000;102.42991;50.00000;40.00000;1
 429.54401;26.19000;102.42991;50.00000;40.00000;1
 429.68301;26.20000;102.42991;50.00000;40.00000;1
 429.83600;26.21000;102.42991;50.00000;40.00000;1
 429.98700;26.22000;102.42991;50.00000;40.00000;1
 430.13501;26.23000;102.42991;50.00000;40.00000;1
 430.28400;26.24000;102.42991;50.00000;40.00000;1
 430.42899;26.25000;102.42991;50.00000;40.00000;1
 430.58301;26.26000;102.42991;50.00000;40.00000;1
 430.73999;26.27000;102.42991;50.00000;40.00000;1
 430.88101;26.28000;102.42991;50.00000;40.00000;1
 431.02802;26.29000;102.42991;50.00000;40.00000;1
 431.17999;26.30000;102.42991;50.00000;40.00000;1
 431.32800;26.31000;102.42991;50.00000;40.00000;1
 431.48199;26.32000;102.42991;50.00000;40.00000;1
 431.62799;26.33000;102.42991;50.00000;40.00000;1
 431.77600;26.34000;102.42991;50.00000;40.00000;1
 431.93500;26.35000;102.42991;50.00000;40.00000;1
 432.07999;26.36000;102.42991;50.00000;40.00000;1
 432.21899;26.37000;102.42991;50.00000;40.00000;1
 432.36801;26.38000;102.42991;50.00000;40.00000;1
 432.52200;26.39000;102.42991;50.00000;40.00000;1
 432.67200;26.40000;102.42991;50.00000;40.00000;1
 432.82199;26.41000;102.47663;50.00000;40.00000;1
 432.96899;26.42000;102.47663;50.00000;40.00000;1
 433.12100;26.43000;102.47663;50.00000;40.00000;1
 433.25601;26.44000;102.47663;50.00000;40.00000;1
 433.41101;26.45000;102.47663;50.00000;40.00000;1
 433.56299;26.46000;102.47663;50.00000;40.00000;1
 433.71500;26.47000;102.47663;50.00000;40.00000;1
 433.86801;26.48000;102.47663;50.00000;40.00000;1
 434.00800;26.49000;102.47663;50.00000;40.00000;1
 434.15900;26.50000;102.47663;50.00000;40.00000;1
 434.31400;26.51000;102.50000;50.00000;40.00000;1
 434.46100;26.52000;102.50000;50.00000;40.00000;1
 434.61401;26.53000;102.50000;50.00000;40.00000;1
 434.75400;26.54000;102.50000;50.00000;40.00000;1
 434.90201;26.55000;102.50000;50.00000;40.00000;1
 435.06201;26.56000;102.50000;50.00000;40.00000;1
 435.20200;26.57000;102.45327;50.00000;40.00000;1
 435.35901;26.58000;102.45327;50.00000;40.00000;1
 435.50201;26.59000;102.45327;50.00000;40.00000;1
 435.65100;26.60000;102.45327;50.00000;40.00000;1
 435.79999;26.61000;102.45327;50.00000;40.00000;1
 435.95599;26.62000;102.45327;50.00000;40.00000;1
 436.10101;26.63000;102.45327;50.00000;40.00000;1
 436.24500;26.64000;102.45327;50.00000;40.00000;1
 436.39499;26.65000;102.47664;50.00000;40.00000;1
 436.55200;26.66000;102.47664;50.00000;40.00000;1
 436.69800;26.67000;102.47664;50.00000;40.00000;1
 436.84000;26.68000;102.47664;50.00000;40.00000;1
 436.99100;26.69000;102.47664;50.00000;40.00000;1
 437.13501;26.70000;102.47664;50.00000;40.00000;1
 437.29001;26.71000;102.47664;50.00000;40.00000;1
 437.43100;26.72000;102.47664;50.00000;40.00000;1
 437.59500;26.73000;102.47664;50.00000;40.00000;1
 437.74100;26.74000;102.47664;50.00000;40.00000;1
 437.88300;26.75000;102.47664;50.00000;40.00000;1
 438.02701;26.76000;102.47664;50.00000;40.00000;1
 438.18600;26.77000;102.47664;50.00000;40.00000;1
 438.32999;26.78000;102.47664;50.00000;40.00000;1
 438.47699;26.79000;102.47664;50.00000;40.00000;1
 438.63300;26.80000;102.47664;50.00000;40.00000;1
 438.77701;26.81000;102.50000;50.00000;40.00000;1
 438.92401;26.82000;102.50000;50.00000;40.00000;1
 439.07501;26.83000;102.50000;50.00000;40.00000;1
 439.22501;26.84000;102.50000;50.00000;40.00000;1
 439.37299;26.85000;102.50000;50.00000;40.00000;1
 439.52301;26.86000;102.50000;50.00000;40.00000;1
 439.67300;26.87000;102.50000;50.00000;40.00000;1
 439.82901;26.88000;102.50000;50.00000;40.00000;1
 439.97101;26.89000;102.50000;50.00000;40.00000;1
 440.11899;26.90000;102.50000;50.00000;40.00000;1
 440.26700;26.91000;102.50000;50.00000;40.00000;1
 440.41599;26.92000;102.50000;50.00000;40.00000;1
 440.56601;26.93000;102.50000;50.00000;40.00000;1
 440.72699;26.94000;102.50000;50.00000;40.00000;1
 440.86700;26.95000;102.50000;50.00000;40.00000;1
 441.00800;26.96000;102.50000;50.00000;40.00000;1
 441.16599;26.97000;102.50000;50.00000;40.00000;1
 441.32199;26.98000;102.50000;50.00000;40.00000;1
 441.45499;26.99000;102.50000;50.00000;40.00000;1
 441.61600;27.00000;102.52336;50.00000;40.00000;1
 441.75900;27.01000;102.52336;50.00000;40.00000;1
 441.91599;27.02000;102.52336;50.00000;40.00000;1
 442.05301;27.03000;102.52336;50.00000;40.00000;1
 442.21100;27.04000;102.52336;50.00000;40.00000;1
 442.35999;27.05000;102.52336;50.00000;40.00000;1
 442.51700;27.06000;102.52336;50.00000;40.00000;1
 442.66501;27.07000;102.52336;50.00000;40.00000;1
 442.80801;27.08000;102.52336;50.00000;40.00000;1
 442.95801;27.09000;102.52336;50.00000;40.00000;1
 443.11099;27.10000;102.52336;50.00000;40.00000;1
 443.26300;27.11000;102.52336;50.00000;40.00000;1
 443.40100;27.12000;102.52336;50.00000;40.00000;1
 443.55701;27.13000;102.52336;50.00000;40.00000;1
 443.69901;27.14000;102.52336;50.00000;40.00000;1
 443.85400;27.15000;102.52336;50.00000;40.00000;1
 444.00699;27.16000;102.52336;50.00000;40.00000;1
 444.15399;27.17000;102.52336;50.00000;40.00000;1
 444.30200;27.18000;102.52336;50.00000;40.00000;1
 444.44800;27.19000;102.52336;50.00000;40.00000;1
 444.60101;27.20000;102.52336;50.00000;40.00000;1
 444.74799;27.21000;102.52336;50.00000;40.00000;1
 444.89801;27.22000;102.52336;50.00000;40.00000;1
 445.04700;27.23000;102.52336;50.00000;40.00000;1
 445.20200;27.24000;102.52336;50.00000;40.00000;1
 445.34900;27.25000;102.52336;50.00000;40.00000;1
 445.48901;27.26000;102.52336;50.00000;40.00000;1
 445.64200;27.27000;102.54673;50.00000;40.00000;1
 445.79501;27.28000;102.54673;50.00000;40.00000;1
 445.94101;27.29000;102.54673;50.00000;40.00000;1
 446.09299;27.30000;102.54673;50.00000;40.00000;1
 446.23999;27.31000;102.54673;50.00000;40.00000;1
 446.38800;27.32000;102.54673;50.00000;40.00000;1
 446.53500;27.33000;102.54673;50.00000;40.00000;1
 446.68301;27.34000;102.54673;50.00000;40.00000;1
 446.83899;27.35000;102.54673;50.00000;40.00000;1
 446.99301;27.36000;102.54673;50.00000;40.00000;1
 447.13000;27.37000;102.57009;50.00000;40.00000;1
 447.29099;27.38000;102.57009;50.00000;40.00000;1
 447.42599;27.39000;102.57009;50.00000;40.00000;1
 447.58200;27.40000;102.57009;50.00000;40.00000;1
 447.72601;27.41000;102.57009;50.00000;40.00000;1
 447.87701;27.42000;102.57009;50.00000;40.00000;1
 448.02899;27.43000;102.57009;50.00000;40.00000;1
 448.17801;27.44000;102.57009;50.00000;40.00000;1
 448.32101;27.45000;102.57009;50.00000;40.00000;1
 448.47400;27.46000;102.57009;50.00000;40.00000;1
 448.63101;27.47000;102.57009;50.00000;40.00000;1
 448.78000;27.48000;102.57009;50.00000;40.00000;1
 448.91901;27.49000;102.57009;50.00000;40.00000;1
 449.06799;27.50000;102.57009;50.00000;40.00000;1
 449.21799;27.51000;102.57009;50.00000;40.00000;1
 449.37399;27.52000;102.57009;50.00000;40.00000;1
 449.51901;27.53000;102.57009;50.00000;40.00000;1
 449.67899;27.54000;102.57009;50.00000;40.00000;1
 449.82199;27.55000;102.57009;50.00000;40.00000;1
 449.97601;27.56000;102.57009;50.00000;40.00000;1
 450.12500;27.57000;102.57009;50.00000;40.00000;1
 450.26501;27.58000;102.57009;50.00000;40.00000;1
 450.42401;27.59000;102.57009;50.00000;40.00000;1
 450.57001;27.60000;102.57009;50.00000;40.00000;1
 450.71399;27.61000;102.57009;50.00000;40.00000;1
 450.86301;27.62000;102.57009;50.00000;40.00000;1
 451.01501;27.63000;102.57009;50.00000;40.00000;1
 451.16800;27.64000;102.57009;50.00000;40.00000;1
 451.32101;27.65000;102.59346;50.00000;40.00000;1
 451.46500;27.66000;102.54673;50.00000;40.00000;1
 451.62100;27.67000;102.54673;50.00000;40.00000;1
 451.76300;27.68000;102.54673;50.00000;40.00000;1
 451.91101;27.69000;102.54673;50.00000;40.00000;1
 452.06400;27.70000;102.54673;50.00000;40.00000;1
 452.20801;27.71000;102.54673;50.00000;40.00000;1
 452.35400;27.72000;102.54673;50.00000;40.00000;1
 452.51300;27.73000;102.54673;50.00000;40.00000;1
 452.64999;27.74000;102.54673;50.00000;40.00000;1
 452.81100;27.75000;102.54673;50.00000;40.00000;1
 452.95901;27.76000;102.54673;50.00000;40.00000;1
 453.09799;27.77000;102.54673;50.00000;40.00000;1
 453.25500;27.78000;102.54673;50.00000;40.00000;1
 453.40100;27.79000;102.54673;50.00000;40.00000;1
 453.55301;27.80000;102.54673;50.00000;40.00000;1
 453.70099;27.81000;102.54673;50.00000;40.00000;1
 453.84201;27.82000;102.54673;50.00000;40.00000;1
 453.99600;27.83000;102.54673;50.00000;40.00000;1
 454.14999;27.84000;102.54673;50.00000;40.00000;1
 454.29001;27.85000;102.54673;50.00000;40.00000;1
 454.43900;27.86000;102.54673;50.00000;40.00000;1
 454.59299;27.87000;102.54673;50.00000;40.00000;1
 454.74500;27.88000;102.54673;50.00000;40.00000;1
 454.90100;27.89000;102.54673;50.00000;40.00000;1
 455.04099;27.90000;102.54673;50.00000;40.00000;1
 455.18399;27.91000;102.54673;50.00000;40.00000;1
 455.34201;27.92000;102.54673;50.00000;40.00000;1
 455.48999;27.93000;102.54673;50.00000;40.00000;1
 455.62701;27.94000;102.54673;50.00000;40.00000;1
 455.78101;27.95000;102.54673;50.00000;40.00000;1
 455.93701;27.96000;102.54673;50.00000;40.00000;1
 456.08099;27.97000;102.54673;50.00000;40.00000;1
 456.23300;27.98000;102.54673;50.00000;40.00000;1
 456.37799;27.99000;102.54673;50.00000;40.00000;1
 456.52499;28.00000;102.54673;50.00000;40.00000;1
 456.67801;28.01000;102.54673;50.00000;40.00000;1
 456.83401;28.02000;102.54673;50.00000;40.00000;1
 456.98801;28.03000;102.54673;50.00000;40.00000;1
 457.12399;28.04000;102.50000;50.00000;40.00000;1
 457.28201;28.05000;102.50000;50.00000;40.00000;1
 457.42801;28.06000;102.50000;50.00000;40.00000;1
 457.57800;28.07000;102.50000;50.00000;40.00000;1
 457.73099;28.08000;102.50000;50.00000;40.00000;1
 457.87701;28.09000;102.50000;50.00000;40.00000;1
 458.03000;28.10000;102.50000;50.00000;40.00000;1
 458.16501;28.11000;102.50000;50.00000;40.00000;1
 458.32401;28.12000;102.50000;50.00000;40.00000;1
